Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Alabama,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Maryland,State_Massachusetts,State_Michigan,State_Mississippi,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Virginia,City_Albuquerque,City_Atlanta,City_Baltimore,City_Billings,City_Birmingham,City_Boise,City_Boston,City_Charleston,City_Charlotte,City_Chicago,City_Dallas,City_Detroit,City_Fargo,City_Hartford,City_Honolulu,City_Houston,City_Jackson,City_Knoxville,City_Miami,City_New York,City_Newark,City_Omaha,City_Orlando,City_Providence,City_Richmond,City_Sioux Falls,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Sports Direct,2021-09-10,45.0,225,10125.0,0.11813553179286347,September,10,40.0,0.5573170731707318,36,44.0,0.5053693459160429,0.8581090219024458,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
Sports Direct,2021-09-11,47.0,280,13160.0,0.026392304922489764,September,11,7.0,0.4695121951219513,36,45.0,0.5053693459160429,0.8671499449608172,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-11,56.0,240,13440.0,0.030907920154539605,September,11,8.0,0.4695121951219513,36,47.0,0.5053693459160429,0.8671499449608172,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-11,60.0,800,48000.0,0.9142326327678846,September,11,65.0,0.4695121951219513,36,56.0,0.5053693459160429,0.8671499449608172,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-13,41.0,77,3157.0,0.002157818993029532,September,13,3.0,0.5365853658536586,37,41.0,0.6257227965656211,0.8698746834493961,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-13,57.0,63,3591.0,0.0046455124754133555,September,13,5.0,0.5365853658536586,37,41.0,0.6257227965656211,0.8698746834493961,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-13,60.0,225,13500.0,0.11813553179286347,September,13,30.0,0.5365853658536586,37,57.0,0.6257227965656211,0.8698746834493961,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
Sports Direct,2021-09-14,46.0,135,6210.0,0.0048434371690259295,September,14,3.0,0.5085365853658538,37,60.0,0.6257227965656211,0.8691796136234465,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-14,59.0,131,7729.0,0.008445959814543099,September,14,4.0,0.6402439024390244,37,46.0,0.6257227965656211,0.8691796136234465,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-14,60.0,450,27000.0,0.1973054092378932,September,14,25.0,0.29268292682926833,37,59.0,0.6257227965656211,0.8691796136234465,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-15,42.0,280,11760.0,0.02007044359761998,September,15,6.0,0.35975609756097565,37,60.0,0.6257227965656211,0.8535281002964652,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-15,53.0,263,13939.0,0.023904024996569306,September,15,6.0,0.3536585365853659,37,42.0,0.6257227965656211,0.8535281002964652,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-15,48.0,173,8304.0,0.016425110573928838,September,15,7.0,0.6646341463414634,37,53.0,0.6257227965656211,0.8535281002964652,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-15,55.0,875,48125.0,0.7049455956331069,September,15,50.0,0.2987804878048781,37,48.0,0.6257227965656211,0.8535281002964652,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-15,50.0,575,28750.0,0.46303763677329396,September,15,55.0,0.766260162601626,37,55.0,0.6257227965656211,0.8535281002964652,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
Sports Direct,2021-09-17,39.0,203,7917.0,0.015630772803563703,September,17,7.0,0.6353658536585366,37,50.0,0.6257227965656211,0.8581008372555001,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-17,59.0,182,10738.0,0.024569638410644187,September,17,8.0,0.6353658536585366,37,39.0,0.6257227965656211,0.8581008372555001,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
Sports Direct,2021-09-17,60.0,675,40500.0,0.7712870207143586,September,17,65.0,0.6353658536585366,37,59.0,0.6257227965656211,0.8581008372555001,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
Sports Direct,2021-09-20,54.0,50,2700.0,0.0025475107231200675,September,20,4.0,0.701219512195122,38,54.0,0.5548324113244387,0.853038002585169,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
